filename,image_path,reference_image,reference_id,distortion_id,distortion_level,dmos,variance,mdfs_raw_score,runtime_seconds,worker_gpu
I14_03_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_03_01.png,I14.png,14,3,1,4.67,0.537,17.942007064819336,0.03539218700007041,1
I14_03_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_03_03.png,I14.png,14,3,3,2.5,0.847,21.332551956176758,0.036277469000197016,1
I14_03_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_03_05.png,I14.png,14,3,5,1.45,0.498,23.591320037841797,0.03593029100011336,1
I14_04_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_04_02.png,I14.png,14,4,2,3.0,0.931,18.855600357055664,0.03605751900067844,1
I14_04_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_04_04.png,I14.png,14,4,4,1.97,0.948,19.021203994750977,0.03516665300048771,1
I14_05_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_05_01.png,I14.png,14,5,1,3.63,0.948,19.267383575439453,0.035303678000673244,1
I14_05_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_05_03.png,I14.png,14,5,3,1.7,0.64,19.57831573486328,0.03468487099962658,1
I14_05_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_05_05.png,I14.png,14,5,5,1.57,0.559,19.16189193725586,0.03587518899985298,1
I14_06_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_06_02.png,I14.png,14,6,2,4.47,0.618,19.392467498779297,0.034432204000040656,1
I14_06_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_06_04.png,I14.png,14,6,4,3.73,0.892,20.139188766479492,0.032657689999723516,1
I14_07_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_07_01.png,I14.png,14,7,1,2.7,1.069,19.019723892211914,0.0350827570000547,1
I14_07_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_07_03.png,I14.png,14,7,3,2.03,0.948,19.699825286865234,0.035281711000607174,1
I14_07_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_07_05.png,I14.png,14,7,5,2.16,1.139,18.941131591796875,0.034839055999327684,1
I14_08_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_08_02.png,I14.png,14,8,2,3.8,0.6,18.649085998535156,0.035322863000146754,1
I14_08_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_08_04.png,I14.png,14,8,4,2.06,0.982,20.975841522216797,0.03483935899930657,1
I14_09_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_09_01.png,I14.png,14,9,1,4.53,0.562,19.121170043945312,0.0356355670000994,1
I14_09_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_09_03.png,I14.png,14,9,3,3.83,0.86,23.634899139404297,0.03758098500020424,1
I14_09_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_09_05.png,I14.png,14,9,5,1.47,0.67,36.118228912353516,0.03607085100065888,1
I14_10_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_10_02.png,I14.png,14,10,2,4.33,0.65,20.023502349853516,0.03563894200033246,1
I14_10_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_10_04.png,I14.png,14,10,4,2.2,0.653,27.943052291870117,0.03564813399952982,1
I14_11_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_11_01.png,I14.png,14,11,1,3.9,0.539,20.93377113342285,0.03534796600069967,1
I14_11_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_11_03.png,I14.png,14,11,3,2.7,0.737,22.741559982299805,0.03532383599940658,1
I14_11_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_11_05.png,I14.png,14,11,5,2.3,0.781,27.316551208496094,0.035482631000377296,1
I14_12_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_12_02.png,I14.png,14,12,2,3.37,0.752,21.181907653808594,0.03561124699990614,1
I14_12_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_12_04.png,I14.png,14,12,4,2.7,0.781,24.162126541137695,0.036095294000006106,1
I14_13_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_13_01.png,I14.png,14,13,1,3.83,0.86,18.065393447875977,0.03776639999978215,1
I14_13_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_13_03.png,I14.png,14,13,3,2.67,0.789,20.62265968322754,0.0370044669998606,1
I14_13_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_13_05.png,I14.png,14,13,5,2.1,0.7,24.330181121826172,0.03509134300020378,1
I14_14_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_14_02.png,I14.png,14,14,2,2.77,0.844,21.00581169128418,0.03506324699992547,1
I14_14_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_14_04.png,I14.png,14,14,4,2.37,0.795,24.444263458251953,0.03538358999958291,1
I14_15_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_15_01.png,I14.png,14,15,1,3.37,0.875,20.242353439331055,0.03643328299949644,1
I14_15_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_15_03.png,I14.png,14,15,3,2.43,0.803,23.251956939697266,0.03548796599989146,1
I14_15_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_15_05.png,I14.png,14,15,5,1.63,0.706,26.91535758972168,0.03503372099930857,1
I14_16_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_16_02.png,I14.png,14,16,2,4.17,0.582,18.076866149902344,0.036626933000661666,1
I14_16_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_16_04.png,I14.png,14,16,4,2.47,0.67,19.480880737304688,0.034801171999788494,1
I14_17_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_17_01.png,I14.png,14,17,1,4.27,0.727,17.911500930786133,0.035139268999955675,1
I14_17_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_17_03.png,I14.png,14,17,3,4.0,0.632,17.801023483276367,0.035126345999742625,1
I14_17_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_17_05.png,I14.png,14,17,5,2.3,1.1,20.15967559814453,0.03600868400008039,1
I14_18_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_18_02.png,I14.png,14,18,2,4.33,0.869,18.12145233154297,0.036039343000084045,1
I14_18_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_18_04.png,I14.png,14,18,4,4.2,0.542,17.860815048217773,0.03517903400006617,1
I14_19_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_19_01.png,I14.png,14,19,1,4.27,0.512,17.94348907470703,0.03479121799955465,1
I14_19_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_19_03.png,I14.png,14,19,3,3.07,0.814,18.094493865966797,0.03575275399998645,1
I14_19_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_19_05.png,I14.png,14,19,5,1.43,0.559,21.056591033935547,0.03522564800005057,1
I14_20_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_20_02.png,I14.png,14,20,2,3.3,1.1,17.84095001220703,0.03535631300019304,1
I14_20_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_20_04.png,I14.png,14,20,4,4.4,0.879,17.84364891052246,0.03483609900013107,1
I14_21_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_21_01.png,I14.png,14,21,1,4.23,0.803,17.713016510009766,0.03603794800073956,1
I14_21_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_21_03.png,I14.png,14,21,3,2.93,1.062,18.198152542114258,0.03548073599995405,1
I14_21_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_21_05.png,I14.png,14,21,5,1.39,0.605,27.878068923950195,0.032250648000626825,1
I14_22_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_22_02.png,I14.png,14,22,2,3.7,0.971,18.916059494018555,0.03391479099991557,1
I14_22_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_22_04.png,I14.png,14,22,4,3.47,0.846,19.60938262939453,0.03491956699963339,1
I14_23_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_23_01.png,I14.png,14,23,1,2.67,1.075,17.807218551635742,0.034760547000587394,1
I14_23_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_23_03.png,I14.png,14,23,3,2.13,1.118,17.87417221069336,0.03430571999979293,1
I14_23_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_23_05.png,I14.png,14,23,5,1.9,0.907,17.85093879699707,0.035482668000440754,1
I14_24_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_24_02.png,I14.png,14,24,2,2.3,0.823,22.548938751220703,0.03744367399940529,1
I14_24_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_24_04.png,I14.png,14,24,4,1.47,0.67,25.988866806030273,0.03550593499949173,1
I14_25_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_25_01.png,I14.png,14,25,1,3.37,0.912,19.117433547973633,0.03560233400003199,1
I14_25_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_25_03.png,I14.png,14,25,3,3.9,0.597,18.332592010498047,0.03468070400049328,1
I14_25_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I14_25_05.png,I14.png,14,25,5,3.37,0.657,18.311901092529297,0.03569636099928175,1
I15_01_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_01_02.png,I15.png,15,1,2,4.33,0.532,17.601675033569336,0.03657317499983037,1
I15_01_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_01_04.png,I15.png,15,1,4,1.8,0.653,27.693323135375977,0.03584182399936253,1
I15_02_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_02_01.png,I15.png,15,2,1,3.43,0.761,18.523469924926758,0.035201673000301525,1
I15_02_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_02_03.png,I15.png,15,2,3,1.73,0.573,23.462610244750977,0.03621506799936469,1
I15_02_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_02_05.png,I15.png,15,2,5,1.16,0.363,27.075136184692383,0.03600851600003807,1
I15_03_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_03_02.png,I15.png,15,3,2,3.7,0.69,19.288745880126953,0.03771036299986008,1
I15_03_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_03_04.png,I15.png,15,3,4,2.07,0.814,21.9544734954834,0.03614603299956798,1
I15_04_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_04_01.png,I15.png,15,4,1,4.43,0.616,18.17535400390625,0.03552750299968466,1
I15_04_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_04_03.png,I15.png,15,4,3,1.87,0.921,19.292402267456055,0.03599091500018403,1
I15_04_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_04_05.png,I15.png,15,4,5,1.27,0.512,20.025569915771484,0.035014981999665906,1
I15_05_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_05_02.png,I15.png,15,5,2,2.33,0.789,20.6910343170166,0.0359749279996322,1
I15_05_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_05_04.png,I15.png,15,5,4,1.43,0.667,20.446819305419922,0.035771747000580945,1
I15_06_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_06_01.png,I15.png,15,6,1,4.1,0.539,17.904827117919922,0.03569758999947226,1
I15_06_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_06_03.png,I15.png,15,6,3,4.07,0.929,18.663646697998047,0.03554188999987673,1
I15_06_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_06_05.png,I15.png,15,6,5,2.73,0.854,21.4260311126709,0.03342568300013227,1
I15_07_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_07_02.png,I15.png,15,7,2,2.67,1.106,18.68866729736328,0.0353494769997269,1
I15_07_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_07_04.png,I15.png,15,7,4,2.55,1.073,21.957592010498047,0.03475634299957164,1
I15_08_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_08_01.png,I15.png,15,8,1,4.4,0.712,17.687185287475586,0.03649167499952455,1
I15_08_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_08_03.png,I15.png,15,8,3,2.27,0.929,18.030750274658203,0.035732717999962915,1
I15_08_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_08_05.png,I15.png,15,8,5,1.35,0.598,19.834627151489258,0.0344123690001652,1
I15_09_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_09_02.png,I15.png,15,9,2,3.8,0.653,21.57833480834961,0.035905133000596834,1
I15_09_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_09_04.png,I15.png,15,9,4,1.97,0.948,29.48522186279297,0.039326244999756454,1
I15_10_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_10_01.png,I15.png,15,10,1,4.0,0.775,19.31226348876953,0.03884978400037653,1
I15_10_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_10_03.png,I15.png,15,10,3,3.67,0.789,20.98052978515625,0.03597297499982233,1
I15_10_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_10_05.png,I15.png,15,10,5,1.33,0.471,29.852903366088867,0.03382085100020049,1
I15_11_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_11_02.png,I15.png,15,11,2,3.63,1.016,19.943784713745117,0.03450078800051415,1
I15_11_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_11_04.png,I15.png,15,11,4,2.6,1.052,22.135700225830078,0.03553404200010846,1
I15_12_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_12_01.png,I15.png,15,12,1,4.07,0.727,17.67031478881836,0.04717786899982457,1
I15_12_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_12_03.png,I15.png,15,12,3,3.17,0.778,20.651683807373047,0.04287537500022154,1
I15_12_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_12_05.png,I15.png,15,12,5,2.57,0.803,24.276765823364258,0.04909822300032829,1
I15_13_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_13_02.png,I15.png,15,13,2,3.17,0.778,18.681549072265625,0.03629349800030468,1
I15_13_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_13_04.png,I15.png,15,13,4,2.3,1.069,22.982580184936523,0.03545308499997191,1
I15_14_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_14_01.png,I15.png,15,14,1,4.03,0.752,17.8496150970459,0.03492110099978163,1
I15_14_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_14_03.png,I15.png,15,14,3,2.67,0.943,20.77414321899414,0.03507288499986316,1
I15_14_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_14_05.png,I15.png,15,14,5,1.87,0.67,24.859508514404297,0.035447219999696244,1
I15_15_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_15_02.png,I15.png,15,15,2,2.57,0.844,21.632648468017578,0.03829631500047981,1
I15_15_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_15_04.png,I15.png,15,15,4,1.7,0.64,25.33243179321289,0.036604736000299454,1
I15_16_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_16_01.png,I15.png,15,16,1,4.47,0.562,17.739364624023438,0.035698462999789626,1
I15_16_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_16_03.png,I15.png,15,16,3,2.93,0.854,18.087594985961914,0.03642303200012975,1
I15_16_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_16_05.png,I15.png,15,16,5,1.23,0.496,23.818359375,0.03555468099966674,1
I15_17_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_17_02.png,I15.png,15,17,2,4.63,0.547,17.618410110473633,0.03622718000042369,1
I15_17_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_17_04.png,I15.png,15,17,4,3.63,0.875,17.561206817626953,0.03595768600007432,1
I15_18_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_18_01.png,I15.png,15,18,1,3.77,0.803,18.479557037353516,0.037212778000139224,1
I15_18_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_18_03.png,I15.png,15,18,3,4.67,0.65,17.687185287475586,0.03705538199938019,1
I15_18_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_18_05.png,I15.png,15,18,5,3.6,0.757,18.071979522705078,0.035982260999844584,1
I15_19_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_19_02.png,I15.png,15,19,2,4.07,0.442,17.5927791595459,0.03547996699944633,1
I15_19_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_19_04.png,I15.png,15,19,4,1.77,0.559,20.531314849853516,0.034353734999967855,1
I15_20_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_20_01.png,I15.png,15,20,1,4.33,0.745,17.67789649963379,0.03718571100034751,1
I15_20_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_20_03.png,I15.png,15,20,3,4.07,0.772,17.53845977783203,0.03708088900020812,1
I15_20_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_20_05.png,I15.png,15,20,5,3.35,1.309,17.55169105529785,0.036931869000000006,1
I15_21_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_21_02.png,I15.png,15,21,2,2.9,1.044,17.54314422607422,0.04250189200047316,1
I15_21_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_21_04.png,I15.png,15,21,4,2.03,0.795,19.20221710205078,0.03568232799989346,1
I15_22_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_22_01.png,I15.png,15,22,1,3.93,0.854,17.93671989440918,0.0353942020001341,1
I15_22_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_22_03.png,I15.png,15,22,3,4.0,0.931,18.119522094726562,0.035596640999756346,1
I15_22_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_22_05.png,I15.png,15,22,5,3.1,0.831,19.027856826782227,0.03593963799994526,1
I15_23_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_23_02.png,I15.png,15,23,2,1.9,0.87,17.55438995361328,0.03727056299976539,1
I15_23_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_23_04.png,I15.png,15,23,4,2.17,0.969,17.486675262451172,0.036341431000437296,1
I15_24_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_24_01.png,I15.png,15,24,1,2.8,0.872,19.401010513305664,0.0359546390000105,1
I15_24_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_24_03.png,I15.png,15,24,3,1.53,0.718,22.48784065246582,0.03604895399985253,1
I15_24_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_24_05.png,I15.png,15,24,5,1.17,0.373,27.49464988708496,0.03388597200046206,1
I15_25_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_25_02.png,I15.png,15,25,2,3.2,0.702,18.03537368774414,0.03627909599981649,1
I15_25_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I15_25_04.png,I15.png,15,25,4,3.87,0.763,17.58037567138672,0.03552496500014968,1
I16_01_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_01_01.png,I16.png,16,1,1,4.7,0.458,17.553997039794922,0.0360145120002926,1
I16_01_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_01_03.png,I16.png,16,1,3,2.0,0.73,22.246543884277344,0.03669821199946455,1
I16_01_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_01_05.png,I16.png,16,1,5,1.13,0.34,39.245872497558594,0.0364674960001139,1
I16_02_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_02_02.png,I16.png,16,2,2,1.93,0.512,24.211088180541992,0.036285879999923054,1
I16_02_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_02_04.png,I16.png,16,2,4,1.17,0.373,29.655773162841797,0.0356165740004144,1
I16_03_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_03_01.png,I16.png,16,3,1,4.47,0.562,17.553997039794922,0.036035441000422,1
I16_03_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_03_03.png,I16.png,16,3,3,2.03,0.605,21.527854919433594,0.03678469300029974,1
I16_03_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_03_05.png,I16.png,16,3,5,1.17,0.373,25.998321533203125,0.038080098000136786,1
I16_04_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_04_02.png,I16.png,16,4,2,1.9,0.978,20.849159240722656,0.037028404000011506,1
I16_04_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_04_04.png,I16.png,16,4,4,1.2,0.4,24.72324562072754,0.0351541410000209,1
I16_05_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_05_01.png,I16.png,16,5,1,3.07,1.031,18.646596908569336,0.03603863199987245,1
I16_05_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_05_03.png,I16.png,16,5,3,1.23,0.616,18.9595890045166,0.03634479199990892,1
I16_05_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_05_05.png,I16.png,16,5,5,1.43,0.716,18.42057991027832,0.03681781500017678,1
I16_06_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_06_02.png,I16.png,16,6,2,4.13,0.846,18.91519546508789,0.03449650999937148,1
I16_06_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_06_04.png,I16.png,16,6,4,3.3,1.005,20.38490104675293,0.032722404999731225,1
I16_07_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_07_01.png,I16.png,16,7,1,3.07,0.854,16.948528289794922,0.03632182300043496,1
I16_07_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_07_03.png,I16.png,16,7,3,2.33,1.075,18.503860473632812,0.03570694900008675,1
I16_07_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_07_05.png,I16.png,16,7,5,2.03,0.795,18.254581451416016,0.036571464000189735,1
I16_08_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_08_02.png,I16.png,16,8,2,2.9,1.228,19.30794906616211,0.03561867899952631,1
I16_08_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_08_04.png,I16.png,16,8,4,1.23,0.423,23.576385498046875,0.034625852999852214,1
I16_09_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_09_01.png,I16.png,16,9,1,4.63,0.482,18.542129516601562,0.036158465999506006,1
I16_09_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_09_03.png,I16.png,16,9,3,4.0,1.065,22.651885986328125,0.037481294999452075,1
I16_09_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_09_05.png,I16.png,16,9,5,1.17,0.373,34.84687423706055,0.03652653100016323,1
I16_10_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_10_02.png,I16.png,16,10,2,4.23,0.761,20.043848037719727,0.03651311999965401,1
I16_10_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_10_04.png,I16.png,16,10,4,2.03,0.752,26.972869873046875,0.03393259499989654,1
I16_11_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_11_01.png,I16.png,16,11,1,4.03,0.983,18.799043655395508,0.036718022000059136,1
I16_11_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_11_03.png,I16.png,16,11,3,2.9,0.87,20.071979522705078,0.03601242000058846,1
I16_11_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_11_05.png,I16.png,16,11,5,2.07,0.629,23.287763595581055,0.0350725889993555,1
I16_12_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_12_02.png,I16.png,16,12,2,3.3,1.005,18.990413665771484,0.03545423800005665,1
I16_12_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_12_04.png,I16.png,16,12,4,2.37,0.875,21.29643440246582,0.03609251499983657,1
I16_13_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_13_01.png,I16.png,16,13,1,3.57,1.055,17.886550903320312,0.03737654499946075,1
I16_13_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_13_03.png,I16.png,16,13,3,2.43,0.844,19.766202926635742,0.03672462400027143,1
I16_13_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_13_05.png,I16.png,16,13,5,1.77,0.496,23.85192108154297,0.036643088999881,1
I16_14_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_14_02.png,I16.png,16,14,2,3.17,0.898,17.889307022094727,0.03635201899942331,1
I16_14_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_14_04.png,I16.png,16,14,4,2.27,0.772,18.682931900024414,0.03581197999938013,1
I16_15_01.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_15_01.png,I16.png,16,15,1,3.37,1.016,19.02174186706543,0.03854693900029815,1
I16_15_03.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_15_03.png,I16.png,16,15,3,2.03,0.795,22.549747467041016,0.03720705399973667,1
I16_15_05.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_15_05.png,I16.png,16,15,5,1.27,0.442,25.239299774169922,0.03529518300001655,1
I16_16_02.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_16_02.png,I16.png,16,16,2,4.37,0.547,17.669658660888672,0.036246141999981774,1
I16_16_04.png,/kaggle/working/MDFS/data/KADID/extracted/kadid10k/images/I16_16_04.png,I16.png,16,16,4,2.73,0.929,18.207849502563477,0.03547521099972073,1
