filename,image_path,mos,reference_id,distortion_id,distortion_level
i06_09_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_09_3.bmp,4.86486,6,9,3
i06_09_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_09_4.bmp,3.0,6,9,4
i06_09_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_09_5.bmp,1.65714,6,9,5
i06_10_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_10_1.bmp,5.83784,6,10,1
i06_10_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_10_2.bmp,5.62857,6,10,2
i06_10_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_10_3.bmp,5.42857,6,10,3
i06_10_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_10_4.bmp,3.16216,6,10,4
i06_10_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_10_5.bmp,1.77778,6,10,5
I06_11_1.BMP,/kaggle/working/MDFS/data/TID2013/distorted_images/I06_11_1.BMP,5.54054,6,11,1
i06_11_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_11_2.bmp,5.19444,6,11,2
i06_11_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_11_3.bmp,4.5,6,11,3
i06_11_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_11_4.bmp,3.08108,6,11,4
i06_11_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_11_5.bmp,0.75676,6,11,5
i06_12_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_12_1.bmp,5.86111,6,12,1
i06_12_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_12_2.bmp,4.75,6,12,2
i06_12_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_12_3.bmp,4.35135,6,12,3
i06_12_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_12_4.bmp,3.62857,6,12,4
i06_12_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_12_5.bmp,3.83784,6,12,5
I06_13_1.BMP,/kaggle/working/MDFS/data/TID2013/distorted_images/I06_13_1.BMP,4.67568,6,13,1
i06_13_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_13_2.bmp,4.82857,6,13,2
i06_13_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_13_3.bmp,4.17143,6,13,3
i06_13_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_13_4.bmp,3.19444,6,13,4
i06_13_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_13_5.bmp,2.7027,6,13,5
i06_14_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_14_1.bmp,6.0,6,14,1
i06_14_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_14_2.bmp,6.0,6,14,2
i06_14_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_14_3.bmp,4.77143,6,14,3
i06_14_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_14_4.bmp,4.33333,6,14,4
i06_14_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_14_5.bmp,4.30556,6,14,5
i06_15_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_15_1.bmp,3.62162,6,15,1
i06_15_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_15_2.bmp,3.32432,6,15,2
i06_15_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_15_3.bmp,3.75,6,15,3
i06_15_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_15_4.bmp,4.40541,6,15,4
i06_15_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_15_5.bmp,4.83333,6,15,5
i06_16_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_16_1.bmp,5.56757,6,16,1
i06_16_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_16_2.bmp,6.25,6,16,2
i06_16_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_16_3.bmp,5.08333,6,16,3
i06_16_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_16_4.bmp,5.83784,6,16,4
i06_16_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_16_5.bmp,4.13889,6,16,5
i06_17_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_17_1.bmp,5.55556,6,17,1
i06_17_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_17_2.bmp,6.08108,6,17,2
i06_17_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_17_3.bmp,4.05556,6,17,3
i06_17_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_17_4.bmp,5.83784,6,17,4
i06_17_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_17_5.bmp,3.37838,6,17,5
i06_18_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_18_1.bmp,5.2,6,18,1
i06_18_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_18_2.bmp,4.36111,6,18,2
i06_18_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_18_3.bmp,3.88889,6,18,3
i06_18_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_18_4.bmp,3.72973,6,18,4
i06_18_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_18_5.bmp,3.78378,6,18,5
i06_19_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_19_1.bmp,5.33333,6,19,1
i06_19_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_19_2.bmp,5.27027,6,19,2
i06_19_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_19_3.bmp,4.94595,6,19,3
i06_19_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_19_4.bmp,4.19444,6,19,4
i06_19_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_19_5.bmp,3.59459,6,19,5
i06_20_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_20_1.bmp,5.61111,6,20,1
i06_20_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_20_2.bmp,5.27778,6,20,2
i06_20_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_20_3.bmp,5.59459,6,20,3
i06_20_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_20_4.bmp,4.94595,6,20,4
i06_20_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_20_5.bmp,3.97297,6,20,5
i06_21_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_21_1.bmp,5.7027,6,21,1
i06_21_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_21_2.bmp,5.11111,6,21,2
i06_21_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_21_3.bmp,4.71429,6,21,3
i06_21_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_21_4.bmp,3.63889,6,21,4
i06_21_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_21_5.bmp,2.80556,6,21,5
i06_22_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_22_1.bmp,5.63889,6,22,1
i06_22_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_22_2.bmp,5.27778,6,22,2
i06_22_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_22_3.bmp,4.16216,6,22,3
i06_22_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_22_4.bmp,3.56757,6,22,4
i06_22_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_22_5.bmp,2.97297,6,22,5
i06_23_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_23_1.bmp,5.91429,6,23,1
i06_23_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_23_2.bmp,5.80556,6,23,2
i06_23_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_23_3.bmp,5.67568,6,23,3
i06_23_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_23_4.bmp,5.32432,6,23,4
i06_23_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_23_5.bmp,2.34286,6,23,5
i06_24_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_24_1.bmp,5.83784,6,24,1
i06_24_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_24_2.bmp,5.8,6,24,2
i06_24_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_24_3.bmp,4.81081,6,24,3
i06_24_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_24_4.bmp,3.21622,6,24,4
i06_24_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i06_24_5.bmp,0.88889,6,24,5
I07_01_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/I07_01_1.bmp,5.68182,7,1,1
i07_01_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_01_2.bmp,5.09091,7,1,2
i07_01_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_01_3.bmp,4.8,7,1,3
i07_01_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_01_4.bmp,4.45455,7,1,4
i07_01_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_01_5.bmp,3.97619,7,1,5
i07_02_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_02_1.bmp,6.04444,7,2,1
i07_02_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_02_2.bmp,5.86364,7,2,2
i07_02_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_02_3.bmp,5.55814,7,2,3
i07_02_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_02_4.bmp,5.23256,7,2,4
i07_02_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_02_5.bmp,4.75556,7,2,5
i07_03_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_03_1.bmp,4.93333,7,3,1
i07_03_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_03_2.bmp,4.22727,7,3,2
i07_03_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_03_3.bmp,3.73333,7,3,3
i07_03_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_03_4.bmp,3.31111,7,3,4
i07_03_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_03_5.bmp,2.73333,7,3,5
i07_04_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_04_1.bmp,5.86667,7,4,1
i07_04_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_04_2.bmp,6.0,7,4,2
i07_04_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_04_3.bmp,5.42222,7,4,3
i07_04_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_04_4.bmp,4.95122,7,4,4
i07_04_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_04_5.bmp,4.2093,7,4,5
i07_05_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_05_1.bmp,6.04444,7,5,1
i07_05_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_05_2.bmp,5.8,7,5,2
i07_05_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_05_3.bmp,5.15909,7,5,3
i07_05_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_05_4.bmp,4.27907,7,5,4
i07_05_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_05_5.bmp,3.31818,7,5,5
i07_06_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_06_1.bmp,4.83333,7,6,1
i07_06_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_06_2.bmp,4.61364,7,6,2
i07_06_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_06_3.bmp,4.15909,7,6,3
i07_06_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_06_4.bmp,3.75,7,6,4
i07_06_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_06_5.bmp,3.31818,7,6,5
i07_07_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_07_1.bmp,5.5814,7,7,1
i07_07_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_07_2.bmp,5.19048,7,7,2
i07_07_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_07_3.bmp,4.31818,7,7,3
i07_07_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_07_4.bmp,3.62222,7,7,4
i07_07_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_07_5.bmp,2.83721,7,7,5
i07_08_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_08_1.bmp,5.86364,7,8,1
i07_08_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_08_2.bmp,5.53333,7,8,2
i07_08_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_08_3.bmp,4.5814,7,8,3
i07_08_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_08_4.bmp,3.42222,7,8,4
i07_08_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_08_5.bmp,2.63636,7,8,5
i07_09_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_09_1.bmp,6.42222,7,9,1
i07_09_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_09_2.bmp,6.02222,7,9,2
i07_09_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_09_3.bmp,5.22727,7,9,3
i07_09_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_09_4.bmp,3.97674,7,9,4
i07_09_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_09_5.bmp,2.46667,7,9,5
i07_10_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_10_1.bmp,6.13333,7,10,1
i07_10_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_10_2.bmp,5.88636,7,10,2
i07_10_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_10_3.bmp,5.04545,7,10,3
i07_10_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_10_4.bmp,3.70455,7,10,4
i07_10_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_10_5.bmp,2.22727,7,10,5
I07_11_1.BMP,/kaggle/working/MDFS/data/TID2013/distorted_images/I07_11_1.BMP,5.48837,7,11,1
i07_11_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_11_2.bmp,4.51111,7,11,2
i07_11_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_11_3.bmp,3.43182,7,11,3
i07_11_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_11_4.bmp,2.42222,7,11,4
i07_11_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_11_5.bmp,0.97727,7,11,5
i07_12_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_12_1.bmp,5.34091,7,12,1
i07_12_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_12_2.bmp,4.72727,7,12,2
i07_12_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_12_3.bmp,3.53333,7,12,3
i07_12_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_12_4.bmp,2.86364,7,12,4
i07_12_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_12_5.bmp,2.51111,7,12,5
I07_13_1.BMP,/kaggle/working/MDFS/data/TID2013/distorted_images/I07_13_1.BMP,4.5814,7,13,1
i07_13_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_13_2.bmp,4.06818,7,13,2
i07_13_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_13_3.bmp,3.37209,7,13,3
i07_13_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_13_4.bmp,2.72727,7,13,4
i07_13_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_13_5.bmp,2.51111,7,13,5
i07_14_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_14_1.bmp,5.79545,7,14,1
i07_14_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_14_2.bmp,6.15909,7,14,2
i07_14_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_14_3.bmp,5.70455,7,14,3
i07_14_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_14_4.bmp,5.22222,7,14,4
i07_14_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_14_5.bmp,4.20455,7,14,5
i07_15_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_15_1.bmp,3.63636,7,15,1
i07_15_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_15_2.bmp,3.28889,7,15,2
i07_15_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_15_3.bmp,3.04545,7,15,3
i07_15_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_15_4.bmp,3.34091,7,15,4
i07_15_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_15_5.bmp,3.65116,7,15,5
i07_16_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_16_1.bmp,6.20455,7,16,1
i07_16_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_16_2.bmp,6.34884,7,16,2
i07_16_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_16_3.bmp,5.93333,7,16,3
i07_16_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_16_4.bmp,5.35556,7,16,4
i07_16_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_16_5.bmp,4.81818,7,16,5
i07_17_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_17_1.bmp,5.54545,7,17,1
i07_17_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_17_2.bmp,6.4,7,17,2
i07_17_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_17_3.bmp,4.40476,7,17,3
i07_17_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_17_4.bmp,6.72727,7,17,4
i07_17_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_17_5.bmp,3.34091,7,17,5
i07_18_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_18_1.bmp,5.38636,7,18,1
i07_18_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_18_2.bmp,4.95455,7,18,2
i07_18_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_18_3.bmp,4.37778,7,18,3
i07_18_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_18_4.bmp,3.86364,7,18,4
i07_18_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_18_5.bmp,3.63636,7,18,5
i07_19_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_19_1.bmp,5.86667,7,19,1
i07_19_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_19_2.bmp,5.44444,7,19,2
i07_19_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_19_3.bmp,4.8,7,19,3
i07_19_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_19_4.bmp,4.11364,7,19,4
i07_19_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_19_5.bmp,3.70455,7,19,5
i07_20_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_20_1.bmp,5.75,7,20,1
i07_20_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_20_2.bmp,5.42222,7,20,2
i07_20_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_20_3.bmp,4.4186,7,20,3
i07_20_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_20_4.bmp,3.62222,7,20,4
i07_20_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_20_5.bmp,2.93023,7,20,5
i07_21_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_21_1.bmp,5.66667,7,21,1
i07_21_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_21_2.bmp,4.95455,7,21,2
i07_21_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_21_3.bmp,4.11111,7,21,3
i07_21_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_21_4.bmp,3.38636,7,21,4
i07_21_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_21_5.bmp,2.32558,7,21,5
i07_22_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_22_1.bmp,5.93333,7,22,1
i07_22_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_22_2.bmp,5.23256,7,22,2
i07_22_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_22_3.bmp,4.65116,7,22,3
i07_22_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_22_4.bmp,4.14286,7,22,4
i07_22_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_22_5.bmp,2.65909,7,22,5
i07_23_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_23_1.bmp,6.02222,7,23,1
i07_23_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_23_2.bmp,5.73333,7,23,2
i07_23_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_23_3.bmp,5.04444,7,23,3
i07_23_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_23_4.bmp,4.2093,7,23,4
i07_23_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_23_5.bmp,2.64444,7,23,5
i07_24_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_24_1.bmp,5.72093,7,24,1
i07_24_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_24_2.bmp,4.93333,7,24,2
i07_24_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_24_3.bmp,3.86364,7,24,3
i07_24_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_24_4.bmp,2.25,7,24,4
i07_24_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i07_24_5.bmp,0.47619,7,24,5
I08_01_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/I08_01_1.bmp,5.54839,8,1,1
i08_01_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_01_2.bmp,4.70968,8,1,2
i08_01_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_01_3.bmp,4.83871,8,1,3
i08_01_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_01_4.bmp,4.1,8,1,4
i08_01_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_01_5.bmp,3.54839,8,1,5
i08_02_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_02_1.bmp,5.59375,8,2,1
i08_02_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_02_2.bmp,5.54839,8,2,2
i08_02_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_02_3.bmp,5.40625,8,2,3
i08_02_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_02_4.bmp,5.22581,8,2,4
i08_02_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_02_5.bmp,4.64516,8,2,5
i08_03_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_03_1.bmp,4.64516,8,3,1
i08_03_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_03_2.bmp,4.29032,8,3,2
i08_03_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_03_3.bmp,3.46667,8,3,3
i08_03_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_03_4.bmp,2.96875,8,3,4
i08_03_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_03_5.bmp,2.34375,8,3,5
i08_04_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_04_1.bmp,6.06452,8,4,1
i08_04_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_04_2.bmp,5.83871,8,4,2
i08_04_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_04_3.bmp,5.625,8,4,3
i08_04_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_04_4.bmp,5.4375,8,4,4
i08_04_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_04_5.bmp,4.96774,8,4,5
i08_05_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_05_1.bmp,5.33333,8,5,1
i08_05_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_05_2.bmp,5.45161,8,5,2
i08_05_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_05_3.bmp,4.71875,8,5,3
i08_05_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_05_4.bmp,3.96774,8,5,4
i08_05_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_05_5.bmp,3.125,8,5,5
i08_06_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_06_1.bmp,4.3871,8,6,1
i08_06_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_06_2.bmp,4.09375,8,6,2
i08_06_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_06_3.bmp,3.93333,8,6,3
i08_06_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_06_4.bmp,3.6129,8,6,4
i08_06_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_06_5.bmp,3.06452,8,6,5
i08_07_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_07_1.bmp,5.5,8,7,1
i08_07_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_07_2.bmp,4.64516,8,7,2
i08_07_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_07_3.bmp,4.16667,8,7,3
i08_07_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_07_4.bmp,3.45161,8,7,4
i08_07_5.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_07_5.bmp,2.3871,8,7,5
i08_08_1.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_08_1.bmp,5.21875,8,8,1
i08_08_2.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_08_2.bmp,4.59375,8,8,2
i08_08_3.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_08_3.bmp,3.90323,8,8,3
i08_08_4.bmp,/kaggle/working/MDFS/data/TID2013/distorted_images/i08_08_4.bmp,2.87097,8,8,4
